"id","Text","phase","code","subCode","commentLength","label","tags","auto"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_99bf6767-7a60-41b6-9e01-1154c9e0941c-68","Drilled 9 1/2"" hole from 3555 m to 3742 m.

Flow: 2920 lpm
Riser boost: 1500 lpm
RPM: 170 RPM
Torque: 9 - 12 kftlbs
Pressure: 344 bar
WOB 2 - 4 Ton
MW: 1.39 sg
ECD: 1.50 -1.51 Spike at 1.534 sg at 2259 hrs
Inst ROP: 45 m/hr (ROP restricted by logging requirements)
Avg ROP: 37.4 m/hr

Cuttings: Claystone with limestone (stringers)
Cavings: 1 - 2% Mechanical (blocky) ","PH2","P","DRL","368","wellborestability","['lowrop', 'wellborestability']","['lowrop', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_5d08fc17-9f3f-459c-9073-2dcceec53394-38","Circulated hole clean with 1 x bottoms up.

- Parameters: 3000 lpm / 214 bar, 90 rpm / 9 kNm.
- Boosted riser with 1200 lpm.
- Reciprocated string between 1820 m to 1860 m.
- No cuttings/cavings observed at shakers after 1 x bottoms up.","INTCSG1","N","CIR","236","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_65e7dece-db2d-4c73-9314-df2680e9b662-12","Milled window with 2500 lpm / 150 bar, 120 rpm / 9-24 kNm, 3-16 ton WOB from 1989 m to 1997 m.

- Observed steady stream of debris (crushed cavings) on shakers.
- Boosted riser with 1200 lpm.","PRODLNR1","N","MILL","191","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_82bb7059-b00e-4d6e-84f5-9f9243791d5e-220","Circulated clean with 12 1/4'' BHA inside 13 3/8'' casing.

- Observed shakers clean up from 4-5 bottoms up of large Hordaland cavings.

Meanwhile:
- Monitored returns while discussing way forward with onshore team.","PRODLNR1","N","CIR","215","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e3968fa0-0861-42a4-9e0d-2147b9da23af-281","Circulated  3 x BU. 4500lpm / 152bar, 40 rpm. Cuttings and cavings in returns on shaker.  Total 10 tons cuttings recovered.

Meanwhile held TBT for CMT plug.","PRODLNR1","N","CIR","157","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-391","Circulated 2 x BU with 4700 lpm / 370-360 bar, 150 rpm / 13 kNm.
- Good amount of cuttings/caving coming over shaker. Pumped until load on shaker on deacreasing trend. 
- Boosted riser with 1200 lpm.","INTCSG1","N","CIR","199","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_892841a0-6a5d-43f7-a1d9-eae7c9dbdca6-408","Pulled inside shoe and continued circulating hole clean of cavings and cement blocks.","RES3","N","CIR","85","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_892841a0-6a5d-43f7-a1d9-eae7c9dbdca6-425","Increased flow rate to 2000 lpm, 90 bar and rpm to 80, 4,5 kNm and continued reaming 1366 m with stable parameters. Observed less cement and increasing amounts of fresh cuttings over shakers, and at the same time less cavings.","RES3","N","RWH","226","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e3968fa0-0861-42a4-9e0d-2147b9da23af-53","Attempted to drill past 3360m with various parametres  30-180 RPM, 1750lpm. 5-20 t WOB. No go, decided to POOH.

Confirmed weight being transmitted to bit and not hanging on reamer.

Observed blocky cavings on shakers during BU.","PRODLNR1","N","CIR","228","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6086e500-6a76-472e-bb6d-5b92cdc54e55-677","P/U & L/D  5 1/2"" Screen`s to deck and primary motor assembly. Check treads in pin/box end.
- Observed debris inside motor assembly - reworked cavings and cuttings. ","LCMP1","P","LD","165","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_82bb7059-b00e-4d6e-84f5-9f9243791d5e-226","Circulated clean at 2078m while reciprocating string.

- Established 4400lpm / 240bar, 160rpm / 11kNm. Boosted riser with 1200lpm.
- Circulated total 3 x bottoms up. Observed fines and rare cavings.","PRODLNR1","N","CIR","198","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6086e500-6a76-472e-bb6d-5b92cdc54e55-394","Observed taking weight at 945 m and indication of swabbing at 564 m. RIH to 569 m and circulated 2 x BU with 5100 lpm / 233 bar, 120 rpm / 4 kft-lbs. Boosted riser with 1500 lpm. Reciprocated string. Observed small amount of cavings on shaker. ","PRODLNR1","P","CIR","244","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e3968fa0-0861-42a4-9e0d-2147b9da23af-237","Racked back 1 stand and continued to circulate B/U with 4800 lpm / 270bar, 5 rpm / 6kNm. 

Boosted riser with 1200 lpm, 
Cuttings and cavings seen on shakers.

Meanwhile: Electrician changing NOV pig tail from JB3 on TDX.","PRODLNR1","N","CIR","221","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_892841a0-6a5d-43f7-a1d9-eae7c9dbdca6-401","Pulled back into the shoe and increased flow rate to 2000 lpm, 135 bar. Down linked to set up tools for drilling.

Meanwhile, observed very significant amounts of cement contaminated mud, cement lumps and formation cavings over shakers.","RES3","P","CIR","236","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_1ba8fdab-602d-4065-8380-6b12102351b1-52","Main: Backreamed from 2159 m to 1739 m. Parameters: 4000 lpm/ 339-307 bar, 80 rpm/ 6-8 kNm. Observed a steady trend of bigger sized cuttings and some cavings coming over shakers.

Offline in aux: Picked up and racked back 9 1/2"" BHA.","PRODLNR1","P","REAM","233","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6086e500-6a76-472e-bb6d-5b92cdc54e55-389","Observed taking weight at 1215 m. RIH to 1240 m and circulated 1.5 x BU with 4500 - 5300 lpm  / 234 - 307 bar, 120 rpm / 6 kft-lbs. Reciprocated string. Boosted riser with 1500 lpm. Observed small amount of cavings on shaker. Pumped slug.","PRODLNR1","P","CIR","238","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-348","Circulated well clean with 4900 lpm / 365 bar, 170 rpm / 15 kNm. 1.53-1.51 sg ECD.
- Reciporcated pipe while circulating.
- Pumped 4.5 x BU before shakers cleaned up. Recovered ~25 ton cuttings/cavings.
- Boosted riser with 1200 lpm.","INTCSG1","N","CIR","233","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_1ba8fdab-602d-4065-8380-6b12102351b1-172","Main: Pumped 10 m3 of Hi-Vis pill with 4000lpm, 168 bar and 35 rpm and circulated B/U. Boosted riser with 1100 lpm. Observed only small amount of small sized chrushed cavings / cutting over shakers.

Aux: L/D 5 7/8'' DP","PRODLNR1","N","CLNWB","219","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_caefca1c-7223-48ad-a48a-410d2e997f5c-38","Rack back drilling stand and continue to circulate at 3900 lpm with 305 bar and 150 rpm with 6500 ft-lbs torque. Circulate 2.5 times bottoms up to clean up hole. Note: Small amount of platy cavings while circulating.","","N","MUD_","216","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_be0527ba-96f9-4e64-9b24-5aa863b574b7-210","Main: Recorded TD survey. Circulated and cleaned the hole, 4500 lpm, 385 bar, 120 RPM, 10 kNm. Boosted riser with 1600 lpm. Circulated 2xbtm up. Hole clean, some cavings.  Aux: Made up and racked a double 9 5/8"" liner stand.","","","","224","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_caefca1c-7223-48ad-a48a-410d2e997f5c-40","Increased pump rate in steps from 500 lpm 10 bar to 3500 lpm at 227bar, rotating at 150rpm with 4k ft-lbs torque.  Minor amount of fines, cuttings and cavings recovered at shakers.","","N","MUD_","180","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_3e032178-9341-4f70-baa9-c94a8db9f6dd-146","Reamed from 1350m to 1332m with 1500 gpm / 3750 Psi, 15 rpm / 5-10 kft-lb, 5-10 m/hr.  Observed increasing amount of cuttings / cavings on shaker.","INT2","N","REAM","146","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_da7828c4-e282-4451-86d8-2de1c4500d88-1282","Continued circulating with 1075 gpm, 3550 psi, 140 rpm,8-10 kft.lbs.while pulling w/30 m/hr.
Racked stand each B/U up to 2968 m.
Well offloaded a significant amout of cuttings and blocky cavings.
ECD: 15.03- >14.87 ppg.","LNR1","P","REAMBK","219","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c9b7df82-0ab2-46a8-ae8e-c9add31fba8b-145","Continued to drill 12 1/4"" x 13 1/2"" hole from 3244m to 3434m. 800 to 850 gpm, 3500 to 3700psi. RPM 110 with 11/14 kftlb. WOB 5 to 10 klb. ROP 30 to 40 m/hr.
Flow rate and weight on bit reduced to improve on Cambridge tool response. ECD 15.0 to 15.02 ppg. Drilled through fault 5 at prog. depth of 3278m, high torque between 20 and 30 kftlb and reduction in ROP. Hard stringer at 3266m. Pumped 80 bbl LCM pill at 3376m.
Good hole cleaning, 5 % cavings. Connection gas, 23 % fm 3262m, 15 % fm 3292m, 11 % fm 3320m, 11 % fm 3348m, 25 5 fm 3405m.
BG gas 2 to 3 %.

Daily Safety Inspection: Sewage room, boiler room and pump well
ASA: Offloading  big baskets from boat.","LNR1","X","DRLDIR","671","wellborestability","['lowrop', 'wellborestability']","['lowrop', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_c5a85be5-e0b1-4af1-aa97-9fe6ddbdaec9-3","CIRCULATED BOTTOMS UP WITH 310 GPM/3000
PSI/110 RPM/12K FT LB. UNABLE TO CONFIRM TOR
IN SAMPLES DUE TO CAVINGS.","PROD1","P","CIRSMP","113","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_99a4ba05-8c8a-4610-b6aa-571451c8a947-185","DRILL/ORIENT/MWD SURVEY AND LOG 4640-4761 M.
FLOWRATE AT 850 GPM X 3900 PSI. WOB 0-3 KLB.
MUD MTR DIFF PRESSURE 100 PSI.
RPM 120. TQ 14-15 KFTLB.
ECD ERRATIC DRLG STRINGERS 14.9-15.5 PPG.
CUTTINGS/CAVINGS LOSS X 24 HRS = 237 BBL.","INT2","P","DRLDIR","234","wellborestability","['lowrop', 'wellborestability']","['lowrop', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_017a6d7f-5c8e-458c-bcd5-d66e05e6e1ba-358","Backreameded out of hole with 12 1/4"" BHA from 1813m to 1000m

Reaming parameters:
Flow: 4070 lpm
Presssure: 272 bar
Rotation: 120 rpm
Torque: 13-14 kNm
Pulling speed: 10 min/stand

Recovered 1 ton of cuttings/cavings during backreaming","PRODLNR1","P","REAMBK","236","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_15054f69-0fda-42fd-a42b-69596d7f6ccd-173","CONTINUED TO CIRCULATE - STILL A LARGE AMOUNT OF DRILLED CUTTINGS COMING OVER SHAKERS +/- 10-15 % SMALL CAVINGS (APPROX 1/2 X 3/8 X 1/16"" IN SIZE).","INT1","P","CIR","147","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_ca1fb935-d2f6-4721-a9e9-094dc39c2046-95","Recorded parameters with drilling flow rate:
Up/down/rot weights 327 / 223 / 264 klbs
Torque 12-14 kftlbs at 50 rpm

Cavings last 24hrs: < 1%. Large cavings observed at a rate of  app. 1ea per stand drilled.","LNR1","N","CIR","207","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_a9cdee0b-7ec1-48ab-b97d-d4ba57455408-245","Drilled 12 1/4"" hole from 4378 m to 4624 m with 3500 lpm / 295 bar, 120 rpm / 31-37 kNm, WOB 5-10 ton, 1.49-1.50 sg ECD with 1.43+ sg MW, 1.46+ sg ESD, Max gas: 0.7%.

- Instant ROP: 30 m/hr.
- Lubrication rate: 0.3-1.0 m3/hr.
- Loss rate: 2-5 m3/hr.
- Flowback: 14-19 m3.
- Less than 1% cavings recorded over shakers.
- Drilled limestone stringers with up to 18 ton WOB.
- Observed blockage of blowers at 4616 m. Picked off bottom and reduced flow to 1000 lpm / 50 rpm (10 mins).
- Mud loss last 24 hrs: 92 m3. Total mud loss: 702 m3.

","RES1","P","DRL","537","wellborestability","['lostcirculation', 'lowrop', 'wellborestability']","['lostcirculation', 'lowrop', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_93b0849f-dee3-41ab-a9ca-b22f31924038-174","Circulated hole clean with following parameters:
3400 lpm / 270-275 bar / 100 rpm / 5-8 kNm

Racked a stand of 5"" drillpipe after each bottoms up.
Gas remained ± 0,2% while circulating.

Cuttings volumes decreased noticeably over the 4th and 5th bottoms up. Very occasional small splintery cavings observed on 4th and at start of 5th bottoms up.","2DL, DH12","P","Circ./ Condition/ Di","351","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b9c28303-d06f-4bfb-826f-8760b86f9bb4-174","(98) Drilled 12 1/4"" x 14"" hole f/ 1695 m to 1758 m with 750 gpm, 2400 psi, 130-140 rpm, +/- 7,500 Ft-lbs torque, 10 - 20 Klbs WOB, ECD = 14.83 - 14.99 ppg EMW,  Max Gas = 5.3% f/ 1740 m lag depth.

Good amount of cuttings coming over shakers, only traces of cavings (blocky). No downhole losses.  

Hole attempted to pack off at 1740 m, with associated 23 bbl mudloss. Possible fault intersection, or formation change.  ECD sub showing no annular pressure increase during Pack-Off. Max gas of 5.3% associated with mud losses & pack-off.","LNR1","P","DRLDIR","541","wellborestability","['lostcirculation', 'wellborestability', 'packoff']","['lostcirculation', 'wellborestability', 'packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b3ff7c74-6bd6-4f80-9eea-5b0edbcb1be5-112","Re-established circulation and staged up flow rate to 3000 lpm, 179 bar, 55 rpm, 8-10 kft-lbs. Staged up rotation to 120 rpm, 8-10 kft-lbs. Reciprocated pipe from 2377 m to 2407 m and circulated bottoms up. Mixture of fines, re-worked cuttings and cavings in returns.","DR","P","MUD","267","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_82bb7059-b00e-4d6e-84f5-9f9243791d5e-230","Circulated clean at 2445m while reciprocating string.

- Established 4400lpm / 240bar, 140rpm / 13kNm. Boosted riser with 1200lpm.
- Observed pressure spike Max ECD observed 1.65 sg on ASM #1. 
- Shut off pumps. Reduced to 20rpm / 9kNm. 
- Staged up mud pumps in steps to 4400lpm / 243bar. Increased to 140rpm / 16 kNm. 
- Circulated 3.5 x bottoms up. Observed fines and rare cavings at shakers.","PRODLNR1","N","CIR","395","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_525226d2-098d-4f0a-9f88-f95f0473d7cf-110","UE. CONTINUE TO CIRCULATE WITH RIG PUMPS AT
250 SPM (880 GPM) AND ASSIST WITH HALLIBURTON
FRAC PUMPS(202 GPM). ROTATE PIPE AT 180 RPM.
LOST 15 BBLS INITIALLY AND GAINED 10 BBLS
WHILE CIRCULATING. LARGE QUANTITIES OF
CUTTINGS OVER SHAKERS, SHAKERS NEVER DID
CLEAN UP EVEN AFTER 3 BOTTOMS UP. CAVINGS IN
CUTTINGS.
","INT2","C","CIR","320","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b9dacc72-b82d-4aa4-87cf-e9263d040d29-25","Circulated 1.5 x bottoms up with 1500lpm, 62-48bar. 12m3 of contaminated mud diverted to slop pit. Observed traces of cement in return. Well static. Note: 1). Cement plug #2C: 2240m-1956m.  2). Observed initial cavings were fresh as previously see, representing 20% of returns. Closer to bottoms up cavings became blocky, worn and heavier cavings - Generally twice as thick (1cm) as the biggest cavings previously observed and as much as 80% of the returns over the shakers.","ABAN","P","CMT","474","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_b3dac260-9939-4c62-ab43-2a46fae07579-142","LD MWD AND UNDERREAMER.  FOUND METAL AND
LARGE CAVINGS WEDGED UNDER CUTTER ARMS OF
U/REAMER.  U/R COND: 2-2-WT-A-X-I-NO-HP.
","INT3","C","TBHNDL","127","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_49be25f4-b237-4dd2-bd66-5a5ef8f58371-382","(37) Drill and survey 12 1/4"" x 14"" hole f/ 2549 m to casing depth 2650  m w/ 880 gpm, 3400 psi, WOB 2/5 K-lbs, RPM 140,Torque 8/11 K-Ftlbs. Max gas 8.25%.  ECD max 14.83. Traces of cavings.","LNR1","P","DRLDIR","190","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_aa823a06-92fa-4f8a-9d4e-ab3a5750a84d-443","(129) Continued to drill/open 13 1/2"" hole to 2835 m, with +/- 950 gpm, +/- 3800 psi, 0 - 10 K lbs WOB, 10 - 15 K ft-lbs Torque, +/- 125 rpm, ECD = 14.7 - 14.75 ppg EMW. 

ROP 45 - 50 m/hr, averaging 1 stand pr hour including connection.

Reduced rpm and increased WOB to drill through stringers (80 rpm and max 25 Klbs).

No connection gases, +/- 2 % background gas, max gas 10.7 % at 2472m.

Only traces of cavings seen at shakers.

Stringers: 2667m - 2669m, 2750m - 2756m, 2785m - 2788m, 2804m - 2805m

06:00 Update:
Drilled/Opened 13 1/2"" hole to 2972 m, with 950 gpm, +/- 3750 psi, 0 - 10 K lbs WOB, 10 - 13 K ft-lbs Torque, 120 - 130 rpm, ECD = 14.7 - 14.75 ppg EMW, 2 - 7 % Gas.

ROP showing a decreasing trend, averaging +/- 35 m/hr, with above parameters.

Stringers: 2841m - 2842m, 2844m - 2846m, 2909m - 2911m, 2926m - 2929m.

Recovered 0.2 kg from ditch magnet.

Comments:
Daily Safety Inspection: Barite room.
ASA: Transfer of dirty oil.        
Arranged pit drill with OSC - OK","LNR1","P","DRLDIR","1015","wellborestability","['lowrop', 'wellborestability']","['lowrop', 'wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_7fec3a48-7f08-4511-83a8-762d46c60a49-55","Drilled from 3237-3265m with 1050 gpm / 3800 psi, 120 rpm / 12-14 kftlbs, WOB 1-15 klbs / ROP 20 m/hr. ECD 15.2 ppg. Gas 2-4%. Min ESD 14.89 ppg. Large (>10cm) cavings 5.0 kg.","LNR1","N","DRL","175","wellborestability","['wellborestability']","['wellborestability']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-808","Staged up flow rate to 1800lpm.

- Staged up flow rate to 1000-1100lpm / 45 - 57bar, 20rpm / 18kNm. Observed pack off tendencies.
- POOH from 4408m to 4387m and established 1800lpm / 136bar, 20rpm / 16kNm.
- Observed 17.2% gas peak. Reduced flow rate to 500lpm / 15bar and observed gas in mud reduced to 1%.
- Re- established 1800lpm / 136bar, 20rpm / 16kNm.","RES1","N","CIR","358","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-810","Reamed in hole from 4387m to 4425m

- Parameters: 1800lpm / 136bar, 30rpm / 20kNm. Observed 12m3/hr dynamic loss rate.
- Observed pack off at 4425m.
- POOH from 4425m to 4400m and established 1800lpm / 136bar.
- Attempted to slide in hole. Observed pack off at 4405m.
- Pumped out of hole from 4405m to 4330m. Observed several pack off events when attempting to establish drilling parameters. Max ECD spike at ASM1 1.57sg.","RES1","N","REAM","422","packoff","['lostcirculation', 'packoff']","['lostcirculation', 'packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_6dd42dd3-f2d2-4f5e-8075-f97f91a0ab18-171","Ran in open hole with 9 1/2"" RSS drilling BHA on 5"" drill pipe from 2000 m to 2140 m with restricted speed. Activated compensator to run through 9 1/2"" window, observed restriction at 2149 m, set down 5 tons, not passing. Picked back up above whipstock and turned pipe 1/4 turn, still not able to pass. Made several attempts and turned pipe with 1 - 3 rpm, still not able to pass. Ran in hole with 500 lpm, passed restriction with 8 tons WOB. Continued running in hole on next stand and observed restriction @2194 m, corresponding to ALD stabilizer on mid whipstock. Attempted to work string free by reciprocating with slight overpull and setdown weight – No success. Attempted to rotate – String stalled at 25 KNm torque. Attempted to establish circulation with 200 lpm / 24 bar – Observed no returns and increasing SPP (Well packed off). Set down 20 MT weight and past restriction with no further issues.","RES1","N","RIH","906","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_18ec77e7-57f6-467c-bce8-92b8a551b289-192","Drilled 12 1/4"" x 13 1/2"" hole from 1420 m to 1494 m with 3775-3800 lpm, 280 bar, 140 rpm, 8-15 kNm, 5-10 t WOB, 60 m/hr ROP, 1,30-1,295 sg ECD.

Note: Used new Transocean procedure for connections including performing flow check to TT after initial flowback to active system. Observed minor packoff after 1 x connection.","INTCSG1","P","DRL","321","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-295","Staged up flow slowly to 4200 lpm / 310 bar. Packed off shortly after reaching 4200 lpm. Worked string to clear pack-off - ok.
- Max ECD: 1.70 sg

Attempted to re-establish circulation several times - no-go. Packed off at 800-1000 lpm. 
- Worked string between 2305 m and 2315 m and cleared pack-off between each attempt.","INTCSG1","N","CIR","321","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_e3968fa0-0861-42a4-9e0d-2147b9da23af-241","Continued to RIH from 1996 m. Sat down 10 ton at 1996m. Pulled up and established 200 lpm / 6 bar, 20 rpm / 11-12 kNm. Lowered down through and passed 1996m. Sat down 10ton and observed 15 bar increase on 2000m. Pulled up and staged up flow 550lpm / 15 bar, 1000 lpm / 23 bar, 1500 lpm / 44 bar, 2000 lpm / 66 bar, 2500 lpm / 100 bar, 3000 lpm / 130 bar, 3500 lpm / 170 bar, 4000 lpm / 210 bar, 140 rpm / 11-15 kNm. Reamed down and set off 5 ton at 2014m. 

Observed pressure and ECD increased. Reduced flow and pulled up to clear plug. Re-attempted to go down and set off weight at 2019m, observed pressure increase, pulled up and reduced flow. Staged up parametres, at 1500 lpm observed pressure increase due to pack-off. Worked string up and down and to clear plug while adjusting flow to control pressure. Racked back 1x stand.

Max ECD 1,60 sg, ASM 1: 1,46 sg.
Lost 5 m3 during circulation, observed well balloon back 5m3.","PRODLNR1","N","RIH","927","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-368","Cont. backreaming OOH from 2710 m to 2450 m with 4000 lpm / 310 bar, 120 rpm / 19-25 kNm, ECD: 1.52 sg. 
- Observed frequent pack-off tendencies. Stopped reaming, moved string down or cut back parameters and observed for stable returns. Established to full parameters again in steps prior to continue backreaming.
- Boosted riser with 1200 lpm.","INTCSG1","N","REAM","344","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_544a1aeb-ad12-460d-82bb-3cba1ef460b2-384","Packed off at 1780 m. 

Attempted to clear pack-off with varoius parameters - no-go. 
- Worked string between 1790 m and 1807 with 0-600 lpm / 5-20 bar, 20-100 rpm / 13-19 kNm.
- RIH with one stand and worked string between 1810 m and 1842 m with 0-600 lpm / 5-20 bar, 0-50 rpm / 15-19 kNm.
- RIH with one stand and worked string between 1845 m and 1885 m with 0-200 lpm / 5-20 bar, 20-100 rpm / 14-23 kNm.
- RIH with one stand and worked string between 1888 m and 1918 m with 0-500 lpm / 5-20 bar, 20-50 rpm / 10-28 kNm.
- RIH with one stand and worked string between 1918 m and 1957 m with 0-500 lpm / 5-20 bar, 20-50 rpm / 10-28 kNm. Took weight at 1930 m and worked through restriction (stringer at 1935 m). 
- POOH and R/B stand and cont. working string between 1888 m and 1918 m with 0-600 lpm / 5-23 bar, 0-80 rpm / 10-28 kNm.

- Observed occasional returns followed by pack-off.
- Attempted various pulling speed.","INTCSG1","N","POH","921","packoff","['lowrop', 'packoff']","['lowrop', 'packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_01dc3079-768e-4647-b325-e82da115aee8-256","Staged up to parameters 2600 lpm, 180 bar, 140 RPM and 8 - 12 kNm. RIH to problem area, string torqued up and packed off. Attempted with various parameters - no-go. Sat down off 10 T. Worked area several times with no success. Attempted with different RPMs - small progress seen. Continued down set down 7-8 T. Worked area and attempted to slide past without rotation - sat off 20 T. No overpull seen when pulling back.","RES3","N","REAM","419","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_12791e07-a256-407e-abee-1da6c400befb-9","Unable to start mud pump #3 due to PRV control system trip.
Trouble shot, suspecting loose connections/short circuit in Titan pressure relieve valve control panel due to vibrations. Re-tightened connections and identified faulty pressure transmitter. Installed replacement transmitter and function tested ok.

Meanwhile, unable to use any mud pump during trouble shooting and repair. Racked stand and reciprocated string while rotating 15 rpm and circulated with 350 lpm from cement pump. No torque increase or pack-off tendencies observed. Greased wash pipe.","INTCSG1","N","DRL","559","packoff","['packoff']","['packoff']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_82bb7059-b00e-4d6e-84f5-9f9243791d5e-31","Observed 15 ton overpull at 1355m. Worked string.

- Attempted to wipe through obstruction - no go.
- Attempted to rotate through obstruction with 5-15rpm - no go.
- Staged up flow rate to 500-800lpm/4-8bar, 25rpm/10kNm and attempted to ream through obstruction - no go.
- Ran in to bottom of stand and staged up flow rate to 4000lpm/236bar, 25-50rpm/4-33kNm. Reamed up from 1359m to 1326m. Observed torque spikes and 10-15 ton overpull while pulling. Stable pressure. Wiped stand - ok. 
- R/B stand and reamed stand from 1326m to 1286m. Observed torque spikes while pulling. Stable pressure and hook load. Attempted to pull without rotation - observed 15 ton overpull and pack off tendencies.","INTCSG1","N","REAM","693","packoff","['harddrilling', 'packoff', 'tighthole']","['harddrilling', 'packoff', 'tighthole']"
"a1f86f80-135e-458b-aafc-3af30d2476f2_main_289e9b6e-8295-45af-b79b-3f394642d17c-166","M/U jet sub and 2 x stands of 5.00 DP. P/U and M/U AKS Mill & Flush tool. RIH with same and land in packoff profile with 5 tonne down.  Stage pump up to 1500 lpm and begin rotation at 14 rpm. Boost riser with 1150 lpm. Circulate 2 x riser volumes with flushing packoff cavity. Stop rotation and set down 12 tonne and bring pumps up to 3400 lpm and 190 bar to engage impression blocks.","","N","BHA","384","packoff","['packoff']","['packoff']"
